,ticket_id,UID,currency,sales,quantity,date
33,202311180373631,a5079e06-b9b9-5811-a6f9-478d53619a5dacafd216-6a3e-590e-b105-0359ad159ab4,USD,150.0,1,2023-11-18
34,202311180063761,fc8c4a31-e699-5ace-a5bb-50d08ded444218f5d8c6-7109-5938-b8fa-84492cd18c52,USD,180.0,2,2023-11-18
35,202311180277560,c781bb66-2844-5f31-88bb-d74b21bf3720c781bb66-2844-5f31-88bb-d74b21bf3720,USD,210.0,1,2023-11-18
36,202311180357724,c781bb66-2844-5f31-88bb-d74b21bf3720c781bb66-2844-5f31-88bb-d74b21bf3720,USD,630.0,3,2023-11-18
37,202311180545227,c781bb66-2844-5f31-88bb-d74b21bf37205c39400d-3717-5a34-b398-e53fb7bd072c,USD,1050.0,5,2023-11-18
38,202311180931137,877d774f-b564-54de-8268-4be2ef7d2e85877d774f-b564-54de-8268-4be2ef7d2e85,USD,340.0,4,2023-11-18
39,202311180618728,877d774f-b564-54de-8268-4be2ef7d2e85877d774f-b564-54de-8268-4be2ef7d2e85,USD,255.0,3,2023-11-18
40,202311180224955,877d774f-b564-54de-8268-4be2ef7d2e85e306260f-9e1c-58e3-b0a9-53ce0590c394,USD,170.0,2,2023-11-18
41,202311180869861,877d774f-b564-54de-8268-4be2ef7d2e85e306260f-9e1c-58e3-b0a9-53ce0590c394,USD,340.0,4,2023-11-18
42,202311180512122,877d774f-b564-54de-8268-4be2ef7d2e85a6e6c90d-9c9b-55db-b0eb-92ddaeddc681,USD,340.0,4,2023-11-18
43,202311180408022,877d774f-b564-54de-8268-4be2ef7d2e85cab49630-b2e5-5450-85f6-ed5a4a4aab1c,USD,85.0,1,2023-11-18
44,202311180993636,a6469ec7-ba76-53da-9a9e-68a0208950c0a6469ec7-ba76-53da-9a9e-68a0208950c0,USD,420.0,3,2023-11-18
45,202311180462798,a6469ec7-ba76-53da-9a9e-68a0208950c09cc18e6f-0fec-560e-9ab5-9d46d96dcc38,USD,560.0,4,2023-11-18
46,202311180474926,a6469ec7-ba76-53da-9a9e-68a0208950c09cc18e6f-0fec-560e-9ab5-9d46d96dcc38,USD,280.0,2,2023-11-18
47,202311180918114,a6469ec7-ba76-53da-9a9e-68a0208950c0fb6e7f7d-cefd-5caf-9c38-8d5df9844def,USD,280.0,2,2023-11-18
48,202311180031326,a6469ec7-ba76-53da-9a9e-68a0208950c0fb6e7f7d-cefd-5caf-9c38-8d5df9844def,USD,700.0,5,2023-11-18
49,202311180048608,b6e3fc51-94b9-52d2-a499-973c5987cff4b7116a9b-5ce9-54a8-82b8-80abb06b08b3,USD,650.0,5,2023-11-18
50,202311180922391,b6e3fc51-94b9-52d2-a499-973c5987cff4be8c9456-49e4-5684-90dd-c9da75868ee4,USD,390.0,3,2023-11-18
51,202311180164592,b6e3fc51-94b9-52d2-a499-973c5987cff4be8c9456-49e4-5684-90dd-c9da75868ee4,USD,260.0,2,2023-11-18
52,202311180626290,37bb4e31-932f-51da-a61b-7a3a25838f3a37bb4e31-932f-51da-a61b-7a3a25838f3a,USD,300.0,2,2023-11-18
53,202311180927862,37bb4e31-932f-51da-a61b-7a3a25838f3af1adcb81-03d2-54d1-b51f-b488675a3864,USD,450.0,3,2023-11-18
54,202311180380935,37bb4e31-932f-51da-a61b-7a3a25838f3af1adcb81-03d2-54d1-b51f-b488675a3864,USD,600.0,4,2023-11-18
55,202311180783426,37bb4e31-932f-51da-a61b-7a3a25838f3acf3d36fb-4bee-5f49-b557-ed147f6575ac,USD,300.0,2,2023-11-18
56,202311180830556,37bb4e31-932f-51da-a61b-7a3a25838f3acf3d36fb-4bee-5f49-b557-ed147f6575ac,USD,600.0,4,2023-11-18
57,202311180125543,37bb4e31-932f-51da-a61b-7a3a25838f3ab0906206-cc6a-57ec-ba38-3a330c6eaab1,USD,150.0,1,2023-11-18
58,202311180900333,37bb4e31-932f-51da-a61b-7a3a25838f3ab0906206-cc6a-57ec-ba38-3a330c6eaab1,USD,300.0,2,2023-11-18
59,202311180029197,3161f40f-b558-581d-b99a-40b4474791153161f40f-b558-581d-b99a-40b447479115,USD,760.0,4,2023-11-18
60,202311180205599,09d78b28-7ff3-5568-a3d2-6d26e4ed338c09d78b28-7ff3-5568-a3d2-6d26e4ed338c,USD,475.0,5,2023-11-18
61,202311180270170,09d78b28-7ff3-5568-a3d2-6d26e4ed338c09d78b28-7ff3-5568-a3d2-6d26e4ed338c,USD,285.0,3,2023-11-18
62,202311180726392,92f9cd9f-48d4-5e15-8e0c-7424c0c5c55792f9cd9f-48d4-5e15-8e0c-7424c0c5c557,USD,540.0,3,2023-11-18
63,202311180629790,73f62dfb-8b36-52ec-861d-45a3fae720ee6750bb83-7aee-5d70-ba59-77e0141b3074,USD,850.0,5,2023-11-18
64,202311180581631,73f62dfb-8b36-52ec-861d-45a3fae720ee6750bb83-7aee-5d70-ba59-77e0141b3074,USD,340.0,2,2023-11-18
65,202311180872300,73f62dfb-8b36-52ec-861d-45a3fae720ee5f4041d0-61d7-5cd2-aa1e-1b25063a533b,USD,680.0,4,2023-11-18
66,202311180981146,73f62dfb-8b36-52ec-861d-45a3fae720ee939cd755-3dcf-5b72-acd8-5187166b3290,USD,340.0,2,2023-11-18
67,202311180318955,73f62dfb-8b36-52ec-861d-45a3fae720ee939cd755-3dcf-5b72-acd8-5187166b3290,USD,170.0,1,2023-11-18
68,202311180488581,d1536e5a-de73-5e90-bf57-8884444fa36a7e1b008a-a434-5cf5-97bb-8ae24283e382,USD,800.0,5,2023-11-18
69,202311180683799,d1536e5a-de73-5e90-bf57-8884444fa36a7e1b008a-a434-5cf5-97bb-8ae24283e382,USD,800.0,5,2023-11-18
70,202311180427112,39e295c1-5496-5f3d-9ed7-9a70b92040992f7457cd-db03-57fb-a5ad-dd8deb85d011,USD,510.0,3,2023-11-18
71,202311180274814,39e295c1-5496-5f3d-9ed7-9a70b92040992f7457cd-db03-57fb-a5ad-dd8deb85d011,USD,170.0,1,2023-11-18
72,202311180587918,8e82c80a-3429-5033-8f38-a91e3e5619a48e82c80a-3429-5033-8f38-a91e3e5619a4,USD,130.0,1,2023-11-18
73,202311180327016,8e82c80a-3429-5033-8f38-a91e3e5619a48e82c80a-3429-5033-8f38-a91e3e5619a4,USD,650.0,5,2023-11-18
74,202311180291770,8e82c80a-3429-5033-8f38-a91e3e5619a41fda6d50-ff5c-512f-b155-5cca0ef76f09,USD,650.0,5,2023-11-18
75,202311180751334,8e82c80a-3429-5033-8f38-a91e3e5619a41fda6d50-ff5c-512f-b155-5cca0ef76f09,USD,390.0,3,2023-11-18
76,202311180162017,8e82c80a-3429-5033-8f38-a91e3e5619a4fcc0c0c7-f63e-5d58-83cd-17d9bd22190a,USD,650.0,5,2023-11-18
77,202311180578509,8e82c80a-3429-5033-8f38-a91e3e5619a4fcc0c0c7-f63e-5d58-83cd-17d9bd22190a,USD,260.0,2,2023-11-18
78,202311180265685,e4f462eb-e533-5e3a-9199-03ac6f6f358fe4f462eb-e533-5e3a-9199-03ac6f6f358f,USD,75.0,1,2023-11-18
79,202311180000446,e4f462eb-e533-5e3a-9199-03ac6f6f358fe4f462eb-e533-5e3a-9199-03ac6f6f358f,USD,375.0,5,2023-11-18
80,202311180666668,f41c1277-74a7-5d3a-a6c0-ebdfa01f9f3df41c1277-74a7-5d3a-a6c0-ebdfa01f9f3d,USD,950.0,5,2023-11-18
81,202311180222472,f41c1277-74a7-5d3a-a6c0-ebdfa01f9f3df41c1277-74a7-5d3a-a6c0-ebdfa01f9f3d,USD,760.0,4,2023-11-18
82,202311180771105,fc91af41-f89b-57c5-bffa-ce5be086bebce5b2176d-afbd-5f90-9862-f3e8efb094bc,USD,640.0,4,2023-11-18
83,202311180572853,fc91af41-f89b-57c5-bffa-ce5be086bebc99f4ab1c-5b89-52e5-add4-9de04c24c076,USD,160.0,1,2023-11-18
84,202311180110856,3acdecf5-62b1-5643-81b8-18ea265a84543acdecf5-62b1-5643-81b8-18ea265a8454,USD,675.0,5,2023-11-18
85,202311180771077,3acdecf5-62b1-5643-81b8-18ea265a84548f81dec3-31f5-509b-87a8-62d6f338f84f,USD,540.0,4,2023-11-18
86,202311180885094,8c68507f-c327-5e5e-9228-4e99f6684ff18c68507f-c327-5e5e-9228-4e99f6684ff1,USD,491.88,4,2023-11-18
87,202311180421125,8c68507f-c327-5e5e-9228-4e99f6684ff18c68507f-c327-5e5e-9228-4e99f6684ff1,USD,245.94,2,2023-11-18
88,202311180105975,97a041ee-8877-57ff-848d-94aec020bc981b3fc7c0-ebc8-53e0-bf60-29a137f0317d,USD,625.0,5,2023-11-18
89,202311180662094,97a041ee-8877-57ff-848d-94aec020bc98cf33aa9b-6901-5a7b-ae45-b81a6ed7fa3a,USD,375.0,3,2023-11-18
90,202311180833457,97a041ee-8877-57ff-848d-94aec020bc98e121c795-65cc-593f-a69a-e2d7367ab4a0,USD,500.0,4,2023-11-18
91,202311180084038,97a041ee-8877-57ff-848d-94aec020bc98e121c795-65cc-593f-a69a-e2d7367ab4a0,USD,500.0,4,2023-11-18
92,202311180019346,c21abbc4-ef7f-5758-bd48-090ec6dfb3172ad7ac06-bcf0-51df-a664-25b1cbc8308d,USD,200.0,1,2023-11-18
93,202311180262947,c21abbc4-ef7f-5758-bd48-090ec6dfb3172ad7ac06-bcf0-51df-a664-25b1cbc8308d,USD,800.0,4,2023-11-18
94,202311180770917,95ef6257-871e-574f-85ce-7ac07861a99f0adbe617-ecf6-5af5-8fc2-793a5632d497,USD,190.0,1,2023-11-18
95,202311180413097,95ef6257-871e-574f-85ce-7ac07861a99f0adbe617-ecf6-5af5-8fc2-793a5632d497,USD,760.0,4,2023-11-18
96,202311180930068,fb9b433e-4f30-544d-9b80-89fe7af1ffb7a8447851-bb21-5c98-8983-da2284c2cdd8,USD,540.0,3,2023-11-18
97,202311180897111,96eb7628-2609-5099-8c41-847c3aa401bb4d86f2cf-4268-5a05-9dcb-5d3b088a97b1,USD,510.0,3,2023-11-18
98,202311180506165,96eb7628-2609-5099-8c41-847c3aa401bb48205044-cbfd-5c37-ae8c-e1c46031dab5,USD,170.0,1,2023-11-18
99,202311180097596,96eb7628-2609-5099-8c41-847c3aa401bbcb5292a3-cd0d-516f-aab6-10db4bea9e76,USD,510.0,3,2023-11-18
100,202311180748960,c024f700-9207-5739-8e39-daf3a54bd9ba4244be4d-53fd-5cc5-8f8a-9242688c2006,USD,390.0,3,2023-11-18
101,202311180949221,73332efe-6827-5ff6-b53c-d5c8d3f0daf4036d10b9-7b11-5328-b79c-4f779733ffff,USD,160.0,1,2023-11-18
102,202311180491498,73332efe-6827-5ff6-b53c-d5c8d3f0daf4a87c4f12-6b8e-5513-9410-16e6207248a2,USD,320.0,2,2023-11-18
103,202311180976810,73332efe-6827-5ff6-b53c-d5c8d3f0daf4a87c4f12-6b8e-5513-9410-16e6207248a2,USD,160.0,1,2023-11-18
104,202311180105227,73332efe-6827-5ff6-b53c-d5c8d3f0daf4dd9572cc-68f4-5690-9537-c78e649f6508,USD,640.0,4,2023-11-18
105,202311180319334,35ac1f69-0a54-5ce3-9937-fe2c234146e5350612b8-7be3-565d-9747-8adf18a5437b,USD,480.0,4,2023-11-18
106,202311180818718,dc09e80c-4987-53c4-bdc6-857587ed355d01780ad9-044d-5695-bfa0-60bdfc96d8b2,USD,92.0,1,2023-11-18
107,202311180453035,dc09e80c-4987-53c4-bdc6-857587ed355d01780ad9-044d-5695-bfa0-60bdfc96d8b2,USD,276.0,3,2023-11-18
108,202311180877589,ec9480bd-f08a-5ed6-815b-96f552dd755cec9480bd-f08a-5ed6-815b-96f552dd755c,USD,320.0,2,2023-11-18
109,202311180169044,ec9480bd-f08a-5ed6-815b-96f552dd755c4c54b791-eac5-5277-a242-65fa2a117e64,USD,320.0,2,2023-11-18
110,202311180097494,ec9480bd-f08a-5ed6-815b-96f552dd755c17254e6e-2440-5814-8e96-8dd287b6a338,USD,480.0,3,2023-11-18
111,202311180868814,ec9480bd-f08a-5ed6-815b-96f552dd755c8acfd161-beab-5628-b604-34d93110f5f3,USD,320.0,2,2023-11-18
112,202311180323361,204474fe-a318-55df-9592-aec011383cff204474fe-a318-55df-9592-aec011383cff,USD,210.0,1,2023-11-18
113,202311180633207,4ba10db2-f12d-5a3a-b155-e74c8b478857cf5234e8-22bb-5a99-a1bb-906c13115f2c,USD,600.0,3,2023-11-18
114,202311180663572,4ba10db2-f12d-5a3a-b155-e74c8b478857cf5234e8-22bb-5a99-a1bb-906c13115f2c,USD,600.0,3,2023-11-18
115,202311180792919,1e9c53ed-f91c-5ab4-84a5-e04a6dedfbbe1e9c53ed-f91c-5ab4-84a5-e04a6dedfbbe,USD,375.0,3,2023-11-18
116,202311180490956,11fc3fa8-461a-58e4-8da1-4120462c9741928b5a56-2823-5199-ba1f-ca5ea8b2b186,USD,125.0,1,2023-11-18
117,202311180985365,9ad62248-1646-53c8-abed-4f46bf9a06419ad62248-1646-53c8-abed-4f46bf9a0641,USD,315.0,3,2023-11-18
118,202311180983425,9ad62248-1646-53c8-abed-4f46bf9a06419ad62248-1646-53c8-abed-4f46bf9a0641,USD,210.0,2,2023-11-18
119,202311180747761,9ad62248-1646-53c8-abed-4f46bf9a064157cbf8f9-37f8-50bb-b418-796893bc0307,USD,105.0,1,2023-11-18
120,202311180737894,9ad62248-1646-53c8-abed-4f46bf9a064157cbf8f9-37f8-50bb-b418-796893bc0307,USD,315.0,3,2023-11-18
121,202311180769773,c1924f24-3ce0-5e04-90d7-15e7c385f23a2e6494a3-a118-57c8-87cc-c35e37ac5cbb,USD,288.0,4,2023-11-18
122,202311180661843,c1924f24-3ce0-5e04-90d7-15e7c385f23ae21afb0d-2987-57ce-bf74-61cb60953728,USD,360.0,5,2023-11-18
123,202311180649007,547e998b-b28d-5432-912d-58088f3b2851547e998b-b28d-5432-912d-58088f3b2851,USD,300.0,4,2023-11-18
124,202311180490785,547e998b-b28d-5432-912d-58088f3b2851547e998b-b28d-5432-912d-58088f3b2851,USD,375.0,5,2023-11-18
125,202311180901468,8e3d052b-a399-571d-ba72-91c4801821aa8e3d052b-a399-571d-ba72-91c4801821aa,USD,285.0,3,2023-11-18
126,202311180078561,8e3d052b-a399-571d-ba72-91c4801821aa8e3d052b-a399-571d-ba72-91c4801821aa,USD,380.0,4,2023-11-18
127,202311180824358,420912cb-6afb-5d7a-bcff-28fe86e744c56ab72b69-137d-5994-beb1-d78344ef8106,USD,540.0,3,2023-11-18
128,202311180448627,04a06168-4ca7-5122-9bd8-33b2ffb46c167909a740-e2a8-527e-85ff-1f9d3311c36d,USD,369.85,5,2023-11-18
129,202311180476137,04a06168-4ca7-5122-9bd8-33b2ffb46c167909a740-e2a8-527e-85ff-1f9d3311c36d,USD,147.94,2,2023-11-18
130,202311180390053,9deb3859-5552-550c-ac30-234a6ac20c8207b1918d-2088-5f52-9485-22841ef1f0ab,USD,285.0,3,2023-11-18
131,202311180230593,9deb3859-5552-550c-ac30-234a6ac20c8207b1918d-2088-5f52-9485-22841ef1f0ab,USD,285.0,3,2023-11-18
132,202311180521815,4995faa8-5431-5d19-b1bb-4e3aedeb29504995faa8-5431-5d19-b1bb-4e3aedeb2950,USD,650.0,5,2023-11-18
133,202311180646564,4995faa8-5431-5d19-b1bb-4e3aedeb29504995faa8-5431-5d19-b1bb-4e3aedeb2950,USD,260.0,2,2023-11-18
134,202311180670504,15796c88-420a-5f95-b0e0-6aebc68ffa8215796c88-420a-5f95-b0e0-6aebc68ffa82,USD,310.0,2,2023-11-18
135,202311180173858,15796c88-420a-5f95-b0e0-6aebc68ffa8215796c88-420a-5f95-b0e0-6aebc68ffa82,USD,620.0,4,2023-11-18
136,202311180525096,15796c88-420a-5f95-b0e0-6aebc68ffa8228d9b872-e278-5709-a0de-0491aad0aba2,USD,465.0,3,2023-11-18
137,202311180752029,15796c88-420a-5f95-b0e0-6aebc68ffa8228d9b872-e278-5709-a0de-0491aad0aba2,USD,310.0,2,2023-11-18
138,202311180805930,134d2a95-89fd-5d80-87f4-2c0b9c56e99263b3cd69-69fb-5f40-b20d-81bb73921e17,USD,920.0,4,2023-11-18
139,202311180490252,4ddcdccc-0c87-5a8f-aa41-b4980e210bb74ddcdccc-0c87-5a8f-aa41-b4980e210bb7,USD,185.0,1,2023-11-18
140,202311180397409,e804f916-b723-5277-8792-1a0a866c9615e804f916-b723-5277-8792-1a0a866c9615,USD,80.0,1,2023-11-18
141,202311180345119,69483c99-73b4-55c0-89ef-0aaf53f40ec71d5d1a13-948d-58c5-9cf1-840572ff8c57,USD,700.0,5,2023-11-18
142,202311180728285,69483c99-73b4-55c0-89ef-0aaf53f40ec71d5d1a13-948d-58c5-9cf1-840572ff8c57,USD,700.0,5,2023-11-18
143,202311180521237,9eb971fb-7ada-5e33-aabd-84d5936c6e2e759d1038-2c2d-5f36-81f5-1c218f000252,USD,600.0,4,2023-11-18
144,202311180289428,2e2b9287-1daf-5c04-817f-030674177efb2e2b9287-1daf-5c04-817f-030674177efb,USD,140.0,1,2023-11-18
145,202311180235474,2e2b9287-1daf-5c04-817f-030674177efb0b1d52c2-bc26-58a5-9e3d-9d3666992fd7,USD,140.0,1,2023-11-18
146,202311180743878,2e2b9287-1daf-5c04-817f-030674177efb0b1d52c2-bc26-58a5-9e3d-9d3666992fd7,USD,140.0,1,2023-11-18
147,202311180135304,2e2b9287-1daf-5c04-817f-030674177efbb24119c2-d668-50f1-8e5b-986e6d35c36b,USD,420.0,3,2023-11-18
148,202311180009945,2e2b9287-1daf-5c04-817f-030674177efbb24119c2-d668-50f1-8e5b-986e6d35c36b,USD,140.0,1,2023-11-18
149,202311180541418,2e2b9287-1daf-5c04-817f-030674177efb9d112a10-1cf1-5c57-b2a4-b79378072f0f,USD,140.0,1,2023-11-18
150,202311180261353,2e2b9287-1daf-5c04-817f-030674177efb9d112a10-1cf1-5c57-b2a4-b79378072f0f,USD,140.0,1,2023-11-18
151,202311180528636,461b4dbf-ab85-5673-8d44-eeb75f29bc84baa96488-9ff9-5749-b326-43b3697c5b89,USD,285.0,3,2023-11-18
152,202311180225524,461b4dbf-ab85-5673-8d44-eeb75f29bc847572fe97-b42b-5250-b9c8-f5c5b5177d4f,USD,95.0,1,2023-11-18
153,202311180306211,461b4dbf-ab85-5673-8d44-eeb75f29bc847572fe97-b42b-5250-b9c8-f5c5b5177d4f,USD,285.0,3,2023-11-18
154,202311180503671,461b4dbf-ab85-5673-8d44-eeb75f29bc84790135fe-7e29-577f-bb3a-ea695e3b051c,USD,285.0,3,2023-11-18
155,202311180685630,461b4dbf-ab85-5673-8d44-eeb75f29bc84790135fe-7e29-577f-bb3a-ea695e3b051c,USD,475.0,5,2023-11-18
156,202311180207626,461b4dbf-ab85-5673-8d44-eeb75f29bc840a79163a-f652-572f-b0d6-e87105b533d2,USD,190.0,2,2023-11-18
157,202311180657406,461b4dbf-ab85-5673-8d44-eeb75f29bc84a074ba36-4e49-5822-9d2f-441b69e07cea,USD,190.0,2,2023-11-18
158,202311180963788,461b4dbf-ab85-5673-8d44-eeb75f29bc84244b0dd1-aa88-5ca9-82ee-c7199826096a,USD,190.0,2,2023-11-18
159,202311180404659,c5ac6240-2f9d-5ac3-a999-795759833ff4c745db5f-0dec-5b97-96e3-47602585980d,USD,100.0,1,2023-11-18
160,202311180151697,c5ac6240-2f9d-5ac3-a999-795759833ff4c745db5f-0dec-5b97-96e3-47602585980d,USD,200.0,2,2023-11-18
161,202311180857895,c5ac6240-2f9d-5ac3-a999-795759833ff414ac45af-28e7-5ba3-9f6a-c867f220ef31,USD,400.0,4,2023-11-18
162,202311180478610,c5ac6240-2f9d-5ac3-a999-795759833ff414ac45af-28e7-5ba3-9f6a-c867f220ef31,USD,400.0,4,2023-11-18
163,202311180926352,1c6b7f45-92b9-5089-a433-88f4e9e9e3035cb777b1-d1f7-5041-a364-cc7f64059e47,USD,450.0,5,2023-11-18
164,202311180959520,1c6b7f45-92b9-5089-a433-88f4e9e9e3035cb777b1-d1f7-5041-a364-cc7f64059e47,USD,450.0,5,2023-11-18
165,202311180238844,1c6b7f45-92b9-5089-a433-88f4e9e9e303a23784c0-d22c-5903-8206-cfbe014dbf8f,USD,270.0,3,2023-11-18
166,202311180976695,1c6b7f45-92b9-5089-a433-88f4e9e9e303a23784c0-d22c-5903-8206-cfbe014dbf8f,USD,270.0,3,2023-11-18
167,202311180118833,1c6b7f45-92b9-5089-a433-88f4e9e9e303b9ed7281-8896-5d60-840b-f3ec516977e5,USD,90.0,1,2023-11-18
168,202311180534675,1c6b7f45-92b9-5089-a433-88f4e9e9e303b9ed7281-8896-5d60-840b-f3ec516977e5,USD,180.0,2,2023-11-18
169,202311180672498,12d0b1c0-6fab-5bf1-9476-e788487c78cd4d44b108-2703-5d4b-8a7e-db91f17fc2d4,USD,240.0,2,2023-11-18
170,202311180045858,12d0b1c0-6fab-5bf1-9476-e788487c78cda18e99fe-1397-5648-85fb-58c079b0d3ef,USD,120.0,1,2023-11-18
171,202311180793236,12d0b1c0-6fab-5bf1-9476-e788487c78cd5fbac7e5-cf76-5e5a-9b5d-e827701e3f60,USD,240.0,2,2023-11-18
172,202311180806540,12d0b1c0-6fab-5bf1-9476-e788487c78cd5fbac7e5-cf76-5e5a-9b5d-e827701e3f60,USD,480.0,4,2023-11-18
173,202311180223760,849fff05-736c-5ec8-8c02-d87a3687ed77849fff05-736c-5ec8-8c02-d87a3687ed77,USD,1180.0,4,2023-11-18
174,202311180405354,9cbe6c14-4024-5bd6-93ea-64f11668a35e80ea53a4-fef9-5b55-b448-fc5dafe96f37,USD,810.0,3,2023-11-18
175,202311180937647,07b2ddbb-09f2-595a-9c50-d441974e20357ab550fb-bd66-55d4-a316-7fcae7ad0bc5,USD,885.0,3,2023-11-18
176,202311180183514,67017bd2-12a0-59d3-8d58-7d12541c142764c695e3-9074-586d-bb74-5d41c284ac12,USD,540.0,2,2023-11-18
177,202311180023849,6b2d4bec-bdb3-55f0-89f8-94e0913c5e036b2d4bec-bdb3-55f0-89f8-94e0913c5e03,USD,480.0,2,2023-11-18
178,202311180037053,6b2d4bec-bdb3-55f0-89f8-94e0913c5e031837e9d9-876d-5421-a2f5-d168e7b012c2,USD,960.0,4,2023-11-18
179,202311180157528,6b2d4bec-bdb3-55f0-89f8-94e0913c5e031837e9d9-876d-5421-a2f5-d168e7b012c2,USD,720.0,3,2023-11-18
180,202311180292467,6b2d4bec-bdb3-55f0-89f8-94e0913c5e03101c74bc-4a2a-5f86-a9db-300fb7e8e0ab,USD,480.0,2,2023-11-18
